,LotFrontage,LotArea,OverallQual,GrLivArea,TotalBsmtSF,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SLvl,CentralAir_Y,Neighborhood_Edwards,Neighborhood_NAmes,Neighborhood_OldTown,Neighborhood_Somerst
370,-0.36299380162148076,1.010394644489633,0.38227053063075445,0.31289726895645265,0.4561593951737737,True,False,False,False,False,False,False,True
371,-0.507392891697837,-1.2342501736394942,-1.5793460677270612,-0.13414468935980803,1.1869517574354012,True,False,False,False,True,False,False,False
372,0.9365980090657253,-0.10331795027194503,0.38227053063075445,-1.4394685027118332,1.937180086778455,False,False,False,False,False,False,False,False
373,-1.03685622197781,-0.7518356553091341,-0.7946994283839349,1.546616959114964,0.009132152300969589,False,False,False,True,False,False,True,False
374,-1.4700534922068784,-1.591623696554187,-0.010052789040808655,-1.655248495578773,0.009132152300969589,False,False,True,False,False,False,False,False
375,0.31086861873484833,1.1110632424937719,0.7745938503023175,-0.12253320992302204,-1.2697544816568787,False,True,False,False,False,False,False,False
376,-1.5663195522577826,0.21829172861496166,-1.187022748055498,0.1958148513021939,-1.5515760043375595,False,False,True,False,False,True,False,False
378,1.7548595194984107,-0.7425635475982266,0.7745938503023175,0.4019186113051452,0.009132152300969589,False,False,False,True,False,False,False,True
379,-0.07419562146876829,1.0962278701563197,1.559240489645444,-1.318515591911979,0.47559536225519994,False,False,True,False,False,False,False,False
381,-0.6517919817741932,-0.7163367286445167,0.7745938503023175,-0.16510863452457067,1.1286438561911225,False,False,True,False,False,False,False,True
382,1.7067264894729586,-1.6432825823721002,1.1669171699738807,0.25677511834532035,-1.246431321159167,False,False,False,True,False,False,False,False
383,0.744065888963917,-0.8779363201774765,-0.7946994283839349,1.4024410894415382,0.009132152300969589,False,False,True,False,True,False,False,False
384,1.1291301291675335,0.17193119006042404,-1.187022748055498,-1.5875148655308546,0.009132152300969589,False,False,False,False,False,False,False,False
385,-0.36299380162148076,-0.5595056496485952,-0.010052789040808655,1.1411828021138533,-1.0481844569286192,False,False,True,False,False,False,False,True
386,-1.3256544021305223,-0.03126042749003513,-0.010052789040808655,-0.8366391952853605,0.2870664815653652,False,False,False,True,False,False,False,True
387,0.4071346787857525,-1.0551660361373945,-1.187022748055498,1.2156897951665635,1.0722795516549863,True,False,False,True,False,False,False,True
388,1.8992586095747668,0.9415161300657485,-1.5793460677270612,0.553835467269762,0.009132152300969589,False,False,True,True,False,False,False,True
389,-0.07419562146876829,1.4286991609331465,1.559240489645444,1.1092512336626918,0.009132152300969589,False,False,True,False,False,False,False,True
390,-1.181255312054166,-0.6805728846167306,-0.7946994283839349,0.19387960472939622,-1.059846037177475,False,False,True,True,False,False,False,False
391,-0.5555259217232891,0.4214833461654208,-1.187022748055498,-1.3407709274991522,-1.236713337618454,False,False,True,False,False,False,True,False
392,0.07020346860758793,-1.297830340800003,0.38227053063075445,0.20065296773418806,-1.0015381359331963,False,False,False,False,False,False,False,False
393,-0.8443241018760015,0.4214833461654208,-0.7946994283839349,0.06228283777915499,-0.9471174281052026,True,False,False,True,False,False,True,False
394,0.5996667988875608,-0.4119466783635812,-0.7946994283839349,1.5727427878477327,0.5824931812030444,False,True,False,False,False,False,True,False
395,-0.8443241018760015,1.4734701953086715,0.7745938503023175,0.79574128886947,0.009132152300969589,True,False,False,True,False,False,False,True
396,-0.026062591443316217,-0.9388673137062973,1.559240489645444,-1.296260256324806,0.009132152300969589,True,False,False,True,False,False,False,False
397,1.8511255795493147,-0.9817839265396406,-1.5793460677270612,-0.30734925762519905,0.009132152300969589,False,True,False,False,False,True,False,False
398,0.3590016487603004,0.1276899904112367,-1.5793460677270612,-0.4273345451386543,1.2063877245168275,False,False,True,False,False,False,False,False
399,0.744065888963917,0.3255832606983201,0.7745938503023175,1.1218303363858766,-1.0579024404693325,False,False,False,True,True,False,False,False
400,-1.5663195522577826,-0.7754133006311561,0.38227053063075445,-1.5768710093804674,-1.804243576396101,True,False,False,False,False,False,True,False
401,0.02207043858213586,-1.1319920714563425,1.1669171699738807,-1.0175847498419421,0.009132152300969589,False,False,False,False,False,False,False,True
402,-0.507392891697837,0.12318639523736732,1.559240489645444,0.15033655684144875,-1.720668917945968,False,False,True,False,False,False,True,False
403,-1.855117732410495,-0.964034463207332,-1.187022748055498,-0.9275957842068507,1.7778051567107598,False,False,False,False,False,True,False,False
404,-0.4592598616723849,1.5574489994331768,1.559240489645444,0.8934712407957521,-0.6147623910128135,False,True,False,False,False,False,False,True
405,-1.181255312054166,1.5569191647068392,1.559240489645444,1.333739836107221,-0.4495566708206903,False,False,False,True,False,False,False,True
406,-0.31486077159602865,1.3362430011872402,-0.010052789040808655,-1.2633610645872457,1.2258236915982539,False,False,True,False,False,False,False,True
407,-1.133122282028714,0.8636304252941253,-0.010052789040808655,0.8644425422037872,0.009132152300969589,False,False,False,False,False,False,True,False
408,-0.36299380162148076,-0.05854691589642013,1.559240489645444,0.3496669538396083,0.06355286012896313,False,True,False,True,False,False,False,True
409,0.21460255868394415,0.3979057008433988,1.1669171699738807,-1.51687836562374,-1.8081307698123863,False,False,True,False,False,False,False,False
410,-0.5555259217232891,1.099671795877514,-1.187022748055498,1.6240268220268708,-0.606988004180243,False,False,False,True,False,True,False,False
411,-1.855117732410495,0.9680078663826271,-1.5793460677270612,-0.2667090795964481,1.7952975270840434,False,False,False,True,False,False,True,False
412,-0.026062591443316217,-0.045565965101149596,1.559240489645444,-1.584611995671658,-1.5263092471317055,False,False,False,True,False,False,False,True
413,0.4071346787857525,-0.11735857051989071,0.38227053063075445,1.6104800960172871,0.2695741111920815,False,False,True,False,False,False,False,True
414,1.7067264894729586,0.6138133518259598,1.559240489645444,-1.6281550435596055,0.009132152300969589,False,True,False,True,False,False,False,False
415,-0.9887231919523577,-0.19736361419686418,0.7745938503023175,0.4367530496155032,-1.9014234118032323,False,True,False,False,False,False,False,True
416,1.369795279294794,0.6350067408794626,0.38227053063075445,0.38159852229076974,-0.23381743621685872,False,True,False,False,True,False,False,False
417,-0.026062591443316217,-0.23498187976683185,-0.4023761087123718,0.5170657823866063,0.4639337820063442,False,True,False,True,False,False,False,True
418,-1.6144525822832347,-0.36558613980904353,0.38227053063075445,0.3322497346844293,-1.4757757327199972,False,False,False,True,False,True,False,False
419,1.7067264894729586,0.550233184665451,1.1669171699738807,-1.3591557699407302,0.009132152300969589,False,False,True,True,False,False,True,False
420,-0.2667277415705766,-1.6297717968504921,1.1669171699738807,-0.6585965105879753,0.009132152300969589,False,False,False,True,False,False,False,False
421,-1.7588516723595908,0.3565785921890681,-1.5793460677270612,0.08550579665272698,1.7680871731700465,False,False,False,False,False,False,False,True
422,1.369795279294794,-1.3102814568689358,-0.4023761087123718,1.1760172404242113,-0.882978736736496,False,False,True,True,False,False,False,True
423,-1.3256544021305223,-1.1192760380242408,-1.187022748055498,-0.31025212748439557,1.8166770908736123,False,False,True,True,False,False,False,True
424,-1.855117732410495,-0.4063834137370366,-0.4023761087123718,-0.2338098878588878,-1.767315238941391,True,False,False,True,False,False,False,False
425,0.26273558870939623,-1.657323202620046,-0.010052789040808655,0.4851342139354448,0.5086365062936246,True,False,False,False,False,False,False,True
426,-1.4700534922068784,-0.36903006553023776,-0.010052789040808655,1.3482541854032035,0.009132152300969589,True,False,False,True,False,False,False,True
427,-1.4219204621814263,0.8464107966881541,0.38227053063075445,0.20839395402537872,-0.03168337857002557,False,False,True,False,False,False,False,True
428,-0.026062591443316217,-0.24054514439337638,-0.010052789040808655,-1.2507819618640608,0.20543541982337488,False,True,False,False,False,False,False,True
429,-0.026062591443316217,-1.6710989055048229,-0.4023761087123718,-1.4414037492846308,1.7389332225479073,True,False,False,False,False,False,True,False
430,0.7921989189893691,1.650170076542252,-1.187022748055498,-1.6436370161419869,-1.8256231401856697,False,False,True,True,False,True,False,False
431,0.7921989189893691,1.5163868081420149,0.38227053063075445,1.1498914116914427,-1.2503185145754523,False,True,False,False,False,False,False,False
432,-0.31486077159602865,0.5875865328722498,-1.187022748055498,-0.8366391952853605,1.235541675138967,True,False,False,True,True,False,False,False
433,-0.6517919817741932,-0.7160718112813479,1.559240489645444,-0.10995410719983721,1.906082539448173,True,False,False,True,False,False,False,True
434,-1.4219204621814263,1.41704279695372,-1.187022748055498,1.617253459022079,0.8740326874244384,False,False,False,True,False,False,False,True
435,0.26273558870939623,0.7791217864432824,-0.010052789040808655,-0.4950681751865726,-0.3951359629926967,False,False,False,False,False,True,False,False
436,1.6585934594475065,-1.6051344820757951,-1.187022748055498,-1.134667167496201,0.5572264239971902,False,False,False,True,False,True,False,False
437,-0.5555259217232891,0.7846850510698269,-0.010052789040808655,1.4392107743246938,-0.4534438642369755,False,True,False,False,False,False,False,False
438,1.5141943693711502,0.33247111214070857,0.38227053063075445,0.8567015559125966,-1.1764618396660327,True,False,False,False,False,True,False,False
440,-1.0849892520032618,-0.03523418793756693,-0.010052789040808655,1.4914624317902307,-1.1239847285461817,False,False,False,True,False,False,False,True
441,-1.6625856123086868,-0.7428284649613953,0.38227053063075445,0.9244351859605149,0.022737329257967974,False,False,False,True,False,False,True,False
442,-0.026062591443316217,-0.3332662215024516,1.559240489645444,-0.8424449350037535,0.2754049013165094,False,False,True,False,False,False,False,False
443,-1.6144525822832347,-0.7510409032196277,1.1669171699738807,0.16968902256942542,1.7272716422990515,False,False,True,True,False,False,False,False
444,1.8511255795493147,0.4275764455183029,1.1669171699738807,1.1547295281234369,-0.6147623910128135,False,False,True,False,False,True,False,False
445,1.369795279294794,1.443004698544261,-0.7946994283839349,-1.3920549616782905,1.4804348603649378,False,False,True,False,False,False,False,False
446,-1.181255312054166,1.7002394581811526,-0.4023761087123718,-1.6068673312588313,0.24819454740251265,True,False,False,True,False,False,False,False
447,-0.5555259217232891,-1.6827552694842494,-0.010052789040808655,0.7860650560054818,0.9887048932048533,False,False,True,True,True,False,False,False
448,1.8029925495238626,0.5923550454092881,-0.7946994283839349,-0.9527539896532204,-0.5525672963522494,False,False,False,True,False,False,True,False
449,-0.026062591443316217,1.0713256380184537,-0.7946994283839349,-0.6247296955640161,0.009132152300969589,False,False,False,True,False,False,True,False
450,-0.12232865149422037,-0.79422243341614,-1.5793460677270612,-0.2686443261692458,0.4444978149249179,True,False,False,False,False,False,False,False
451,-0.026062591443316217,0.61593269073131,0.7745938503023175,0.5209362755322017,0.009132152300969589,False,False,True,True,False,False,False,True
452,-0.507392891697837,1.1508008469690898,-0.010052789040808655,1.2805205553552852,1.661189354222202,False,False,True,True,False,False,False,False
453,-1.0849892520032618,0.6856059572447009,-1.187022748055498,-0.44184889443463676,-1.2930776421545902,True,False,False,False,False,True,False,False
454,-0.17046168151967245,0.6445437659535389,0.7745938503023175,1.0405499803283746,1.7428204159641925,False,False,True,False,False,False,False,False
455,-1.4219204621814263,-0.7603130109305353,-0.010052789040808655,1.3134197470928455,0.6855038067346036,False,False,True,True,False,False,False,False
456,-0.7961910718505494,0.04609544255525049,1.1669171699738807,-0.192202086543738,-0.5778340535581036,False,False,False,True,False,True,False,False
457,-0.026062591443316217,0.007947342258945254,-0.4023761087123718,1.4488870071886821,-1.4952116998014233,False,False,True,True,False,False,False,True
458,1.1772631591929856,-1.6689795665994727,-0.7946994283839349,-1.0204876197011388,-0.15607356789115368,False,False,True,True,False,False,False,True
459,1.8511255795493147,1.4363817644650414,-1.187022748055498,-0.6053772298360395,-0.20855067901100457,False,True,False,False,False,False,False,False
460,-1.806984702385043,1.3831333744681154,1.1669171699738807,-0.49700342175937023,-0.13858119751787001,False,False,True,False,False,False,False,True
461,0.31086861873484833,-0.5735462698965409,0.38227053063075445,-1.197562681112125,0.15878909882795184,False,False,True,True,False,False,False,False
462,1.4179283093202462,-1.5669863817794898,0.38227053063075445,-1.6581513654379694,0.009132152300969589,False,False,True,False,False,False,False,True
463,0.9847310390911774,1.0949032833404757,-1.187022748055498,-1.5662271532300802,0.699108983691602,False,False,True,False,False,False,True,False
464,1.5623273993966023,1.6880532594753885,-1.187022748055498,-0.7176215310583041,0.009132152300969589,False,False,True,True,False,False,False,True
465,0.6477998289130128,1.0514568357807947,0.38227053063075445,-0.9991999074003644,1.645640580557061,True,False,False,True,False,False,True,False
466,1.8029925495238626,-1.4694967921333764,-1.187022748055498,-1.5410689477837105,-0.8693735597794976,False,True,False,True,False,False,True,False
467,1.6104604294220544,0.6988518254031402,-1.5793460677270612,-1.6639571051563624,0.7787964487254497,True,False,False,True,False,False,False,False
468,0.3590016487603004,-0.05218889918036926,-1.5793460677270612,-1.6049320846860335,-1.4952116998014233,False,False,True,False,False,False,False,True
469,-1.5663195522577826,-0.12927985186248608,-0.7946994283839349,-0.9275957842068507,-1.8372847204345255,True,False,False,True,False,False,False,True
470,1.8511255795493147,0.24557821702134663,0.38227053063075445,-1.3514147836495394,0.38035912355621126,False,False,True,False,False,False,False,True
471,0.21460255868394415,0.1181529653371604,1.1669171699738807,-0.05383195658870492,0.009132152300969589,True,False,False,True,False,False,True,False
472,1.321662249269342,-1.592683366006862,-0.010052789040808655,0.582864165861727,1.2472032553878227,False,False,True,True,True,False,False,False
473,-1.2775213721050702,0.3242586738824762,1.1669171699738807,1.2079488088753727,0.06160926342082051,True,False,False,True,False,False,False,False
474,0.3590016487603004,1.018872000111034,1.1669171699738807,-1.0146818799827457,1.3016239632158162,False,False,True,False,True,False,False,False
475,-0.026062591443316217,0.2853158214966646,-1.187022748055498,-0.7137510379127088,-1.252262111283595,False,False,True,True,True,False,False,False
476,0.3590016487603004,-1.3357135237331392,-1.5793460677270612,1.0028126721588202,0.009132152300969589,True,False,False,True,False,True,False,False
477,0.744065888963917,1.6053990421667272,-0.010052789040808655,0.48029609750345065,-1.1667438561253194,False,False,True,True,False,False,True,False
478,1.5141943693711502,0.03311449175997996,1.559240489645444,-0.15059428522858817,1.8477746382038942,False,False,True,False,False,False,False,False
479,1.0328640691166295,-0.6919643312329884,0.7745938503023175,1.1518266582642405,0.009132152300969589,False,False,False,True,False,True,False,False
480,1.0809970991420814,1.3820737050154401,0.38227053063075445,-0.5434493395065142,0.48531334579591306,False,False,False,False,False,False,False,True
481,1.1772631591929856,0.5825531029720429,-0.7946994283839349,-0.8530887911541406,-0.5195261523138248,False,False,True,False,False,False,True,False
482,-0.36299380162148076,1.2170301877612864,-0.4023761087123718,0.34095834426201876,1.5329119714847887,False,False,True,True,False,False,False,True
483,1.2735292192438898,0.541490911680881,1.559240489645444,0.9776544667124506,0.9148482182954335,False,False,True,True,False,False,False,True
484,-0.6999250117996453,1.056225348317833,-0.4023761087123718,-0.48539194232258426,-0.7547013539990827,False,False,True,False,True,False,False,False
485,0.11833649863304001,0.18332263667668183,-1.187022748055498,-1.371734872663915,-0.05306294235959446,False,False,False,True,False,False,False,True
486,-0.4592598616723849,-1.5044658840716563,-0.7946994283839349,-0.7843875378198235,0.3842463169724965,False,False,True,True,True,False,False,False
487,-0.21859471154512453,-0.9884068606188603,0.38227053063075445,-0.666337496879166,-0.1308068106852995,False,True,False,False,False,False,False,False
488,1.5623273993966023,-0.7401792913297075,1.559240489645444,0.07002382407034564,-1.2969648355708754,False,True,False,True,False,True,False,False
489,-0.8924571319014536,1.6718933003220926,-1.187022748055498,0.1638832828510324,0.009132152300969589,True,False,False,True,False,False,False,True
490,-1.6625856123086868,-0.9505236776857239,-1.5793460677270612,1.2872939183600771,0.009132152300969589,False,False,True,True,False,False,True,False
491,-0.026062591443316217,-0.2514067562832966,0.38227053063075445,0.8915359942229545,-1.429129411724574,False,False,True,False,False,False,False,True
492,-0.026062591443316217,-1.4400909648216411,-0.010052789040808655,0.0922791596575188,0.683560210026461,False,False,True,False,True,False,False,False
493,-1.0849892520032618,0.5767249209823296,1.559240489645444,0.05454185148796433,-1.674022596950545,False,False,False,True,True,False,False,False
494,-1.5663195522577826,0.7303769916202257,-0.7946994283839349,-0.5898952572536582,-1.4252422183082887,False,False,True,True,False,False,False,True
495,0.4071346787857525,0.33935896358309703,-0.4023761087123718,-0.5492550792249072,0.009132152300969589,False,False,True,False,False,False,False,True
496,-1.4219204621814263,0.304654789007986,0.38227053063075445,-1.1704692290929577,1.3327215105460983,False,False,False,True,False,False,False,True
497,-1.5663195522577826,0.7931624066912281,-0.4023761087123718,-0.25316235358686445,1.9410672801947404,False,False,True,True,False,False,False,True
498,-0.7480580418250974,-0.28849518712692673,0.7745938503023175,-1.4791410574541852,0.6855038067346036,False,False,True,False,True,False,False,False
499,-1.2293883420796181,-1.3158447214954803,0.38227053063075445,-0.7669703186646445,-1.798412786271673,True,False,False,False,False,False,False,True
500,0.9365980090657253,0.2739243748804068,-0.4023761087123718,-0.8530887911541406,0.009132152300969589,False,False,True,True,False,False,False,True
501,-0.8443241018760015,-1.198221412248539,0.38227053063075445,0.5519002206969643,-0.6089316008883856,False,False,False,True,False,False,False,False
502,-1.0849892520032618,0.739914016694302,-1.187022748055498,0.611892864453692,-1.4835501195525675,True,False,False,True,False,False,True,False
503,0.8884649790402732,0.6800426926181563,-0.7946994283839349,0.4154653373147289,-0.30184332100185063,False,True,False,False,False,False,False,True
504,-0.026062591443316217,-0.06278559370712071,0.38227053063075445,-0.5376435997881213,-1.8761566545973782,False,False,False,False,True,False,False,False
505,-1.6625856123086868,1.3237918851183073,-0.010052789040808655,-1.370767249377516,1.173346580478403,False,True,False,False,False,False,True,False
506,-1.181255312054166,0.11709329588448525,1.1669171699738807,0.7821945628598864,1.7389332225479073,False,True,False,True,False,False,False,True
507,1.4179283093202462,-0.7902486729686081,-0.4023761087123718,-0.35185992879954536,-1.5049296833421364,True,False,False,False,False,True,False,False
508,-0.6999250117996453,-1.0771541772804039,1.1669171699738807,0.038092255619184175,1.3949166052066624,False,False,True,False,False,False,False,False
509,1.7548595194984107,0.697792155950465,0.38227053063075445,0.5325477549689877,0.875976284132581,False,False,True,True,True,False,False,False
510,0.8403319490148211,0.6307680630687621,-1.187022748055498,-1.3049688659023955,-1.382483090729151,True,False,False,True,True,False,False,False
511,0.5996667988875608,-1.4353224522846029,-0.010052789040808655,0.484166590649046,0.6971653869834594,False,True,False,True,False,False,False,True
512,-0.026062591443316217,0.3928722709431919,0.38227053063075445,-0.6692403667383624,-1.913084992052088,False,False,True,False,False,True,False,False
514,-0.4592598616723849,0.7560739758475981,-0.7946994283839349,-1.5826767490988605,-0.8810351400283534,False,True,False,True,False,False,False,True
515,-0.12232865149422037,0.16742759488655465,1.559240489645444,-0.20961930569891696,1.6786817245954857,False,False,True,False,False,False,False,False
516,0.26273558870939623,-0.3639966356300308,-1.5793460677270612,0.5789936727161316,0.009132152300969589,False,True,False,False,True,False,False,False
517,0.9847310390911774,1.5677807765967595,0.7745938503023175,1.143118048686651,-1.8372847204345255,False,False,True,True,False,False,False,False
518,-1.03685622197781,0.5968586405831574,-1.5793460677270612,-1.3920549616782905,1.3404958973786687,False,True,False,False,False,False,False,True
519,-1.6625856123086868,-1.2117321977701472,0.7745938503023175,-1.2817459070288235,-0.08999127981430437,True,False,False,True,False,True,False,False
520,-0.507392891697837,-1.1584838077732211,0.7745938503023175,-0.3344427096443664,0.009132152300969589,True,False,False,False,False,True,False,False
521,0.11833649863304001,0.031260070217798454,-0.4023761087123718,-0.44862225743942863,0.423118251135349,False,False,True,False,True,False,False,False
522,-0.4111268316469328,-0.8736976423667758,0.7745938503023175,0.11840498839028728,1.9449544736110256,False,False,False,False,False,False,False,True
523,1.8992586095747668,0.21749697652545527,-0.7946994283839349,-1.5072021327597516,-0.9704405886029142,True,False,False,False,False,False,False,False
524,-0.8924571319014536,-1.6899080382898066,-1.5793460677270612,0.8808921380725674,1.0858847286119846,False,True,False,False,False,False,False,True
525,-1.2775213721050702,-1.4382365432794597,-0.4023761087123718,-1.7210468790538935,0.12380435808138456,False,False,True,True,False,False,False,True
526,1.8029925495238626,0.1684872643392298,1.1669171699738807,-1.6387988997099927,0.7127141606486004,False,False,True,True,False,False,False,True
527,-0.2667277415705766,-0.23763105339851973,0.7745938503023175,-0.8995347089012846,-0.2240994526761456,False,False,True,True,False,False,False,True
528,-0.12232865149422037,0.3414783024884473,-1.187022748055498,1.333739836107221,-1.7284433047785386,False,False,False,True,False,False,True,False
530,0.45526770881120454,0.7322314131624073,-0.010052789040808655,0.38353376886356744,-1.335836769733728,False,False,False,True,False,False,False,True
531,-0.8924571319014536,0.2365710266736079,0.38227053063075445,1.3956677264367463,-1.3222315927767296,False,True,False,False,False,False,False,True
532,1.6104604294220544,-1.026025126188828,-0.010052789040808655,0.33999072097561994,0.39202070380506704,False,False,False,False,False,False,False,False
533,-1.7588516723595908,-0.6996469347648832,0.38227053063075445,1.4401783976110927,0.2967844651060783,False,False,True,False,False,False,False,True
534,0.3590016487603004,1.0906646055297753,1.559240489645444,-1.1298290510642068,0.009132152300969589,False,False,False,True,False,True,False,False
535,-1.4700534922068784,-0.8885330147042279,0.7745938503023175,-0.2347775111452866,0.25013814411065527,False,False,False,True,False,False,False,True
536,0.5034007388366566,1.678781151764481,1.559240489645444,-0.4602337368762146,-1.242544127742882,False,False,False,True,False,False,False,True
537,-0.026062591443316217,-1.4297591876580584,-0.4023761087123718,0.36031080998999543,-0.8654863663632123,False,True,False,False,False,False,True,False
538,-1.4700534922068784,1.419427053222239,-1.187022748055498,-1.4385008794254344,-1.5515760043375595,True,False,False,True,False,True,False,False
539,-1.7588516723595908,-0.8154158224696428,1.1669171699738807,-0.8879232294644986,1.047012794449132,True,False,False,True,False,False,True,False
540,-1.7588516723595908,0.2209409022466495,0.38227053063075445,1.6008038631532988,-1.5107604734665643,False,True,False,False,False,False,True,False
541,0.8884649790402732,-0.42466271179568293,-1.187022748055498,0.037124632332785346,0.009132152300969589,False,False,False,True,False,True,False,False
542,-1.0849892520032618,1.2973001488014286,0.7745938503023175,0.5760908028569351,0.009132152300969589,False,False,True,True,False,False,False,False
543,-1.2293883420796181,0.7036203379401783,0.7745938503023175,0.7144609328119682,1.0198024405351354,False,True,False,True,False,False,True,False
544,0.4071346787857525,1.5590385036121894,1.1669171699738807,-0.5889276339672593,-0.36015122224612944,False,False,True,False,True,False,False,False
545,-0.07419562146876829,0.6887849656027263,-0.7946994283839349,0.4212710770331219,-0.9568354116459158,False,True,False,False,True,False,False,False
546,0.744065888963917,1.2180898572139613,0.38227053063075445,-1.0659659141618838,-0.0997092633550175,False,False,True,True,False,False,False,True
547,-1.133122282028714,0.919792906285908,-1.5793460677270612,-0.6808518461751485,0.6349702923228954,False,False,True,True,False,True,False,False
548,-0.6036589517487412,1.4612839966029074,-1.187022748055498,1.5291997399597852,-0.15996076130743891,False,True,False,True,False,False,False,True
549,1.2253961892184377,-1.1841807920005936,0.38227053063075445,-0.6585965105879753,0.506692909585482,True,False,False,False,False,False,True,False
550,1.466061339345698,-1.264185835677567,-1.5793460677270612,0.836381466898221,0.009132152300969589,False,False,True,False,False,False,False,True
551,1.9473916396002189,-0.43949808413313496,0.38227053063075445,1.3424484456848105,-0.9315686544400616,False,False,True,True,False,False,False,True
552,-1.4700534922068784,-0.298032212201003,-1.187022748055498,0.5335153782553864,0.2579125309432258,False,False,True,True,False,False,False,False
553,1.9473916396002189,-0.3920778761259222,1.1669171699738807,1.3308369662480246,-1.5962787286248399,True,False,False,True,False,False,True,False
554,0.744065888963917,-0.668916520637304,-0.4023761087123718,-0.145756168796594,0.009132152300969589,False,False,True,False,False,True,False,False
555,-0.21859471154512453,0.9653586927509392,-1.5793460677270612,-1.128861427777808,0.6621806462368921,True,False,False,False,False,False,False,False
556,0.07020346860758793,0.8877379053424849,0.38227053063075445,1.4992034180814213,0.45421579846563104,False,True,False,True,False,True,False,False
557,1.2253961892184377,-0.7661411929202485,-0.4023761087123718,0.293544803228476,-0.914076284066778,False,True,False,True,False,False,True,False
558,0.9365980090657253,0.43578888377653524,-1.187022748055498,0.49674569337223085,0.009132152300969589,False,False,True,False,True,False,False,False
559,-0.026062591443316217,1.433202756107016,1.1669171699738807,-0.6566612640151777,1.0392384076165617,False,False,True,False,False,False,False,False
560,-1.4219204621814263,1.093313779161463,0.7745938503023175,0.8712159052085791,-0.7721937243723662,False,False,True,True,False,False,False,True
561,1.8992586095747668,0.6694459980914048,1.1669171699738807,0.513195289241011,1.2413724652633948,False,False,True,False,False,True,False,False
562,0.31086861873484833,-0.44108758831214767,1.1669171699738807,0.4290120633243125,0.009132152300969589,True,False,False,False,False,True,False,False
563,1.0809970991420814,-1.1229848811086038,0.38227053063075445,1.0695786789203396,1.750594802796763,False,False,False,True,False,True,False,False
564,-0.026062591443316217,1.1460323344320515,-0.4023761087123718,1.3763152607087696,0.8118375927638743,True,False,False,True,False,False,False,False
565,-0.026062591443316217,-0.11735857051989071,0.7745938503023175,-0.24251849743647727,0.009132152300969589,False,True,False,True,False,False,False,True
566,0.26273558870939623,-0.19233018429665724,1.1669171699738807,0.4648141249210693,0.3259384157282177,True,False,False,False,False,False,True,False
567,0.9847310390911774,0.8644251773836317,-1.187022748055498,-0.19704020297573213,-0.8596555762387844,False,True,False,True,False,False,False,True
568,0.9847310390911774,0.5430804158598938,-0.4023761087123718,-0.13704755921900452,0.009132152300969589,False,False,True,False,False,True,False,False
569,-0.9887231919523577,0.15577123090712805,1.559240489645444,-1.4617238382990063,-0.7624757408316531,False,False,True,False,False,True,False,False
570,-1.0849892520032618,-1.6689795665994727,-0.010052789040808655,-0.31315499734359203,1.3191163335890999,True,False,False,False,False,False,False,True
571,-1.2293883420796181,-1.538375306557261,0.7745938503023175,0.5141629125274098,0.009132152300969589,True,False,False,True,False,False,False,False
572,1.2735292192438898,0.7679952571901933,-0.7946994283839349,-1.0843507566034616,0.7729656586010218,False,True,False,True,False,False,False,True
573,-0.8924571319014536,0.4914215300419804,-1.5793460677270612,1.2418156238993319,0.009132152300969589,False,True,False,True,False,False,False,True
574,-1.03685622197781,0.184382306129357,-0.7946994283839349,-1.6823419475979402,-0.9024147038179222,False,False,False,True,True,False,False,False
575,-0.17046168151967245,-0.4442665966701731,1.559240489645444,-1.5430041943565083,0.1412967284546682,False,False,True,False,True,False,False,False
576,-0.9887231919523577,-0.6495775531259825,1.559240489645444,0.9873306995764389,-0.8518811894062139,False,False,True,True,False,True,False,False
577,0.8884649790402732,-1.4681722053175326,-0.7946994283839349,1.4537251236206763,0.009132152300969589,False,True,False,True,False,True,False,False
578,-1.2775213721050702,0.7070642636613725,-0.010052789040808655,1.4072792058735324,0.2579125309432258,False,False,True,False,False,True,False,False
579,1.8029925495238626,-0.057222329080576194,-1.5793460677270612,-1.2120770304081074,0.9634381359989992,False,False,True,False,False,False,False,True
580,1.7067264894729586,0.907341790216975,-1.187022748055498,1.340513199112013,-0.3115613045425638,True,False,False,False,False,False,False,True
581,-0.507392891697837,0.567452813271422,-0.7946994283839349,-1.4133426739790647,0.009132152300969589,False,False,True,False,True,False,False,False
582,0.8884649790402732,-0.1327237775836803,1.559240489645444,1.6017714864396977,1.530968374776646,False,False,True,False,False,True,False,False
583,-0.2667277415705766,-0.23127303668246885,-0.7946994283839349,0.6709178849240207,-0.38736157616012623,False,True,False,True,False,False,False,True
584,1.1772631591929856,-0.6532863962103456,-1.5793460677270612,-1.4036664411150763,0.009132152300969589,True,False,False,True,False,False,False,False
585,-0.17046168151967245,0.22809367105220674,-0.7946994283839349,-0.9363043937844402,-1.710950934405255,False,True,False,True,False,True,False,False
586,-1.3737874321559744,-1.5600985303371013,-0.7946994283839349,0.7667125902775052,-1.3941446709780068,False,False,False,False,True,False,False,False
587,0.21460255868394415,-0.7626972671990543,-0.4023761087123718,-0.145756168796594,0.21709700007223062,False,False,True,False,False,False,False,True
588,-0.6036589517487412,1.3529327950668737,0.7745938503023175,-0.02770612785593644,0.16850708236866496,False,False,True,False,True,False,False,False
